City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
698,Germering,DE,48.1333,11.3667,46.9,86,100,2.3,overcast clouds
699,Chimbote,PE,-9.0853,-78.5783,66.74,77,52,9.08,broken clouds
700,Campbellsville,US,37.3434,-85.3419,45.14,69,100,3.0,overcast clouds
701,Karoi,ZW,-16.8099,29.6925,65.3,83,25,4.29,light rain
702,Mudanya,TR,40.3753,28.8822,50.61,82,90,3.51,overcast clouds
703,Vokhtoga,RU,58.8147,41.0461,25.75,90,76,0.72,broken clouds
704,Urengoy,RU,65.9667,78.3667,-15.59,93,8,7.56,clear sky
705,Evansville,US,37.9748,-87.5558,41.2,82,100,9.22,overcast clouds
706,Tahoua,NE,14.8888,5.2692,75.18,20,0,4.61,clear sky
707,Verkhnyaya Inta,RU,65.9811,60.3094,-12.96,93,12,5.77,few clouds
708,Bredy,RU,52.4153,60.3411,22.44,84,100,7.99,overcast clouds
709,Havre-Saint-Pierre,CA,50.2334,-63.5986,26.6,68,100,5.75,overcast clouds
710,Yambio,SS,4.5721,28.3955,69.46,76,56,2.98,broken clouds
711,Yuksekova,TR,37.5736,44.2872,28.15,86,20,1.14,few clouds
712,Jashpurnagar,IN,22.9,84.15,55.18,62,0,5.53,clear sky
713,Saraland,US,30.8207,-88.0706,60.04,84,100,10.54,overcast clouds
714,Zawiercie,PL,50.4877,19.4168,48.52,96,100,3.0,overcast clouds
715,Vavoua,CI,7.3819,-6.4778,75.49,69,57,3.2,broken clouds
716,Waddan,LY,29.1614,16.139,64.09,32,9,5.08,clear sky
717,Porto Santo,PT,33.072,-16.3415,68.38,77,20,5.75,few clouds
718,Varpalota,HU,47.1994,18.1395,46.18,89,94,4.14,overcast clouds
719,Charlestown,AU,-32.95,151.6667,62.85,57,45,5.99,scattered clouds
720,Krasnovishersk,RU,60.4078,57.082,4.37,87,100,2.64,overcast clouds
721,Damghan,IR,36.1683,54.348,46.2,54,0,1.28,clear sky
722,Lahij,YE,13.1667,44.5833,70.21,73,0,2.95,clear sky
723,Nuuk,GL,64.1835,-51.7216,25.41,93,75,15.01,light shower snow
724,Samana,DO,19.2056,-69.3369,86.22,79,40,9.22,scattered clouds
725,Nampula,MZ,-15.1165,39.2666,75.15,78,40,1.14,scattered clouds
726,Mumford,GH,5.2618,-0.759,79.74,83,38,9.04,scattered clouds
727,Mendoza,AR,-32.8908,-68.8272,90.93,16,0,8.05,clear sky
728,Itupiranga,BR,-5.1347,-49.3267,80.92,91,100,0.98,overcast clouds
729,Lucea,JM,18.451,-78.1736,85.86,77,9,16.6,clear sky
730,Azanka,RU,58.0401,64.7893,2.39,93,100,9.04,overcast clouds
731,La Seyne-Sur-Mer,FR,43.0982,5.8847,64.53,83,100,4.0,overcast clouds
732,Locri,IT,38.2414,16.2623,59.32,53,52,3.98,broken clouds
733,Ico,BR,-6.4011,-38.8622,85.98,40,34,3.47,scattered clouds
734,Vuktyl,RU,63.8567,57.3094,-16.58,100,38,0.72,scattered clouds
735,Gilgit,PK,35.9221,74.3087,34.79,64,100,3.13,overcast clouds
736,Piste,MX,20.7,-88.5833,89.65,62,75,0.0,broken clouds
737,Kem,RU,64.9555,34.5793,30.06,91,100,8.37,overcast clouds
738,Tatishchevo,RU,51.6703,45.5953,28.47,69,100,5.39,overcast clouds
739,Klyuchi,RU,52.2667,79.1667,33.53,76,74,18.92,broken clouds
740,Gazanjyk,TM,39.2446,55.5154,49.57,71,88,1.61,overcast clouds
741,Nizhniy Odes,RU,63.6445,54.856,-17.88,100,75,2.33,broken clouds
742,Oussouye,SN,12.485,-16.5469,82.49,69,94,4.92,overcast clouds
743,Saint-Joseph,RE,-21.3667,55.6167,66.58,74,20,9.71,few clouds
744,Kankaanpaa,FI,61.8,22.4167,32.76,95,7,4.41,clear sky
745,Goderich,CA,43.7501,-81.7165,33.91,80,100,12.66,overcast clouds
746,Jinka,ET,5.65,36.65,67.91,59,86,0.49,overcast clouds
747,Stromness,GB,58.965,-3.296,50.88,90,100,38.99,light rain
748,North Myrtle Beach,US,33.816,-78.68,67.1,98,100,4.61,mist
749,Masumbwe,TZ,-3.6333,32.1833,65.93,89,96,1.52,overcast clouds
750,Terrasini,IT,38.146,13.0844,69.37,56,0,16.11,clear sky
751,Kozhva,RU,65.1073,57.0459,-16.47,100,71,3.33,broken clouds
752,Huarmey,PE,-10.0681,-78.1522,67.42,77,54,8.68,broken clouds
753,Narok,KE,-1.0783,35.8601,58.68,86,44,2.98,scattered clouds
754,Oudtshoorn,ZA,-33.5907,22.2014,57.56,71,23,2.57,few clouds
755,San Lorenzo,PY,-25.3333,-57.5333,85.14,28,0,6.91,clear sky
756,Rognan,NO,67.0953,15.3878,35.06,52,1,10.33,clear sky
757,Boundiali,CI,9.5217,-6.4869,80.33,43,100,1.7,overcast clouds
758,Bafoulabe,ML,13.8065,-10.8321,83.07,49,100,2.57,overcast clouds
759,Luanda,AO,-8.8368,13.2343,75.2,78,20,5.75,few clouds
760,Chirala,IN,15.8167,80.35,72.46,83,0,2.91,clear sky
761,Chagoda,RU,59.164,35.3285,27.12,93,39,2.3,scattered clouds
762,Mpanda,TZ,-6.3655,31.0409,67.1,89,99,3.6,overcast clouds
763,Skibbereen,IE,51.55,-9.2667,46.11,74,99,15.82,light rain
764,Zarya,RU,55.7553,38.0958,28.33,95,100,7.0,light snow
765,Jalgaon,IN,21.0167,75.5667,67.19,48,21,5.44,few clouds
766,Bankura,IN,23.25,87.0667,63.09,48,0,4.7,clear sky
767,Limon,CR,10.0,-83.0333,82.29,78,0,5.75,clear sky
768,Kez,RU,57.8979,53.7152,13.78,82,99,4.94,overcast clouds
769,Mizdah,LY,31.4451,12.9801,57.09,35,0,5.95,clear sky
770,Riviere-Au-Renard,CA,48.9957,-64.3971,28.69,79,70,14.07,broken clouds
771,Jamtara,IN,23.95,86.8,63.19,48,0,7.74,clear sky
772,Shurugwi,ZW,-19.6702,30.0059,59.14,81,10,3.44,clear sky
773,Sosenskiy,RU,54.059,35.9623,29.59,98,100,4.21,snow
774,Carbonia,IT,39.1672,8.5222,61.02,90,96,4.92,overcast clouds
775,Vincennes,FR,48.85,2.4333,54.55,91,100,10.36,overcast clouds
776,Saint-Raymond,CA,45.467,-73.6095,33.91,63,100,9.22,overcast clouds
777,Muzhi,RU,65.3667,64.6667,-13.54,90,11,4.16,few clouds
778,El Calvario,GT,14.1167,-89.9167,81.32,71,28,1.1,scattered clouds
779,Keuruu,FI,62.2667,24.7,29.8,84,49,6.33,scattered clouds
780,Ouallam,NE,14.3188,2.0866,75.33,12,1,11.43,clear sky
781,Nokaneng,BW,-19.6667,22.2667,82.67,36,99,7.0,overcast clouds
782,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,77.92,84,70,3.33,broken clouds
783,Soto,AR,-32.8107,-61.4026,83.93,26,55,1.16,broken clouds
784,Sena Madureira,BR,-9.0656,-68.6569,82.44,69,91,5.55,moderate rain
785,Ankazoabo,MG,-22.2833,44.5167,72.12,81,80,4.41,broken clouds
786,Kasempa,ZM,-13.4584,25.8338,64.62,85,92,4.5,overcast clouds
787,Chipinge,ZW,-20.1883,32.6236,59.32,77,0,2.75,clear sky
788,Camocim,BR,-2.9022,-40.8411,79.3,72,19,17.0,few clouds
789,Novovorontsovka,UA,47.5004,33.9175,39.94,89,33,9.84,scattered clouds
790,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,78.01,93,92,3.0,light rain
791,Gursahaiganj,IN,27.1167,79.7167,68.14,48,0,6.02,clear sky
792,Tatarsk,RU,55.219,75.9828,26.89,94,100,11.18,overcast clouds
793,Volnoye,UA,47.6365,34.8139,37.51,91,33,8.93,scattered clouds
794,Duluth,US,46.7833,-92.1066,34.56,88,100,6.91,mist
795,Kalmunai,LK,7.4167,81.8167,76.96,85,100,6.33,overcast clouds
796,Harrisburg,US,40.2737,-76.8844,39.78,84,100,6.91,light rain
797,Ardakan,IR,32.31,54.0175,55.94,37,0,6.04,clear sky
798,Luau,AO,-10.7073,22.2247,64.02,96,92,2.24,light rain
799,Mandali,IQ,33.7499,45.5541,66.43,22,0,6.76,clear sky
800,Banda Aceh,ID,5.5577,95.3222,78.21,82,100,14.83,light rain
801,Sikonge,TZ,-5.6333,32.7667,65.8,88,77,1.07,broken clouds
802,Wagar,SD,16.1525,36.2032,82.8,40,3,9.08,clear sky
803,Kisanga,TZ,-7.4362,37.7034,74.26,80,2,5.61,clear sky
804,Nikopol,UA,47.5712,34.3964,39.54,89,33,10.27,scattered clouds
805,Dongobesh,TZ,-4.0667,35.3833,59.95,77,84,7.96,broken clouds
806,Kabo,CF,7.6994,18.629,74.14,35,35,2.8,scattered clouds
807,Manono,CD,-7.3,27.4167,69.03,99,100,3.27,overcast clouds
808,Tshikapa,CD,-6.4167,20.8,69.22,97,100,0.6,moderate rain
809,Port Hawkesbury,CA,45.6169,-61.3485,36.91,94,100,3.0,light rain
810,Wilmington,US,34.2257,-77.9447,68.0,90,100,6.91,mist
811,Ginir,ET,7.1333,40.7,54.09,46,3,5.48,clear sky
812,Bardiyah,LY,31.7561,25.0865,65.1,77,9,10.33,light rain
813,Uige,AO,-7.6087,15.0613,64.54,86,88,0.29,overcast clouds
814,Portobelo,PA,9.55,-79.65,81.05,82,97,6.06,overcast clouds
815,Matay,EG,28.419,30.7792,62.22,50,0,6.89,clear sky
816,Bridlington,GB,54.0831,-0.1919,48.88,90,99,13.6,overcast clouds
817,Forio,IT,40.7342,13.8646,64.42,81,99,5.01,overcast clouds
818,Choma,ZM,-16.8065,26.9531,65.53,78,31,3.18,scattered clouds
819,Yarovoye,RU,52.9273,78.58,33.12,69,99,20.2,overcast clouds
820,Mabaruma,GY,8.2,-59.7833,75.42,97,90,2.93,light rain
821,Urubicha,BO,-15.3833,-62.95,87.6,42,92,1.48,overcast clouds
822,Gewane,ET,10.1664,40.6453,76.46,38,26,6.38,scattered clouds
823,Somerset,US,40.5668,-74.5496,46.26,60,100,4.0,moderate rain
824,Hobyo,SO,5.3505,48.5268,80.13,75,51,12.41,broken clouds
825,Agadez,NE,19.75,10.25,64.54,22,87,8.39,overcast clouds
826,Kondinskoye,RU,59.6481,67.41,-3.3,93,86,10.25,overcast clouds
827,Wildeshausen,DE,52.9,8.4333,54.1,85,95,11.05,overcast clouds
828,Oriximina,BR,-1.7656,-55.8661,87.17,52,79,4.07,broken clouds
829,Kamenka,RU,51.3223,42.7678,29.93,64,100,5.14,overcast clouds
830,Skelleftea,SE,64.7507,20.9528,21.56,100,0,4.61,clear sky
831,Atyrau,KZ,47.1167,51.8833,24.82,74,0,11.18,clear sky
832,Salta,AR,-24.7859,-65.4117,84.79,35,20,16.11,few clouds
833,Manicore,BR,-5.8092,-61.3003,74.41,96,99,2.73,overcast clouds
834,Zhezkazgan,KZ,47.8043,67.7144,23.79,58,75,21.39,broken clouds
835,Serenje,ZM,-13.2325,30.2352,61.72,91,49,5.66,scattered clouds
836,West Bay,KY,19.3667,-81.4167,86.07,81,11,1.99,few clouds
837,Azare,NG,11.6765,10.1948,72.7,27,63,8.52,broken clouds
838,Inyonga,TZ,-6.7167,32.0667,66.58,84,90,1.95,overcast clouds
839,Saint-Gaudens,FR,43.0833,0.6667,51.03,95,89,2.71,overcast clouds
840,Tame,CO,6.461,-71.73,79.36,81,78,5.32,broken clouds
841,Nizhnyaya Tavda,RU,57.6731,66.1725,5.76,91,100,10.33,overcast clouds
842,Salto,UY,-31.3833,-57.9667,86.16,27,0,7.0,clear sky
843,Novovarshavka,RU,54.1721,74.6946,30.11,95,100,11.83,light snow
844,Taybad,IR,34.74,60.7756,46.56,50,0,3.22,clear sky
845,Kasganj,IN,27.8167,78.65,68.61,48,7,4.23,clear sky
846,Olinda,BR,-8.0089,-34.8553,80.33,74,40,4.61,scattered clouds
847,Ystad,SE,55.4297,13.8204,47.14,81,100,23.96,overcast clouds
848,Madimba,TZ,-10.4,40.3333,75.7,86,19,5.59,few clouds
849,Sindor,RU,62.8629,51.8905,-3.6,99,40,2.08,scattered clouds
850,Necochea,AR,-38.5473,-58.7368,63.37,64,0,4.61,clear sky
851,Pavlodar,KZ,52.3,76.95,31.8,69,0,22.37,clear sky
852,Linguere,SN,15.3953,-15.1193,84.22,23,100,7.72,overcast clouds
853,Uvira,CD,-3.4067,29.1458,70.65,84,92,3.62,overcast clouds
854,Saint Pete Beach,US,27.7253,-82.7412,81.25,71,0,8.05,clear sky
855,Herat,AF,34.5,62.0,49.19,33,0,3.69,clear sky
856,Mashhad,IR,36.297,59.6062,42.94,75,0,4.61,clear sky
857,Zambezi,ZM,-13.5432,23.1047,66.25,86,99,4.41,overcast clouds
858,Inongo,CD,-1.95,18.2667,70.92,93,100,2.24,overcast clouds
859,Corner Brook,CA,48.9667,-57.9484,30.36,91,99,6.98,light snow
860,Linhares,BR,-19.3911,-40.0722,75.49,87,100,7.52,overcast clouds
861,Rotifunk,SL,8.2333,-12.6833,75.13,92,100,1.34,overcast clouds
862,Cerveny Kostelec,CZ,50.4763,16.0929,45.23,92,40,1.99,scattered clouds
863,Lithakia,GR,37.7167,20.8333,56.57,69,98,8.97,overcast clouds
864,Altamira,BR,-3.2033,-52.2064,87.89,62,40,2.3,scattered clouds
865,Madhipura,IN,25.9167,86.7833,63.32,51,0,3.18,clear sky
866,Sohagpur,IN,22.7,78.2,60.51,48,0,0.58,clear sky
867,Nikolsk,RU,53.7189,46.0712,22.93,87,69,4.25,broken clouds
868,Xilagani,GR,40.9833,25.4167,40.39,74,41,2.55,scattered clouds
869,Maiduguri,NG,11.8464,13.1603,72.32,29,3,9.71,clear sky
870,Port Antonio,JM,18.18,-76.4612,84.99,78,4,4.74,clear sky
871,Rorvik,NO,64.8621,11.2373,41.11,60,0,12.66,clear sky
872,Ifanadiana,MG,-21.3,47.6333,65.68,97,100,1.25,light rain
873,Burgstadt,DE,50.9167,12.8167,45.14,87,77,5.64,broken clouds
874,Yamnytsya,UA,48.9897,24.7075,43.66,72,72,2.53,broken clouds
875,Mount Forest,CA,43.9795,-80.7221,28.38,80,100,13.8,overcast clouds
876,San Rafael,AR,-34.6177,-68.3301,86.7,22,83,13.89,broken clouds
877,Krasnokholm,RU,51.5979,54.1567,21.36,88,70,10.11,broken clouds
878,Klobuck,PL,50.9008,18.9367,47.05,86,70,4.79,broken clouds
879,Baherden,TM,38.4362,57.4316,49.78,60,43,5.3,scattered clouds
880,Breves,BR,-1.6822,-50.4803,80.26,74,68,4.14,broken clouds
881,Makat,KZ,47.6469,53.3463,28.6,60,1,12.73,clear sky
882,Floresti,MD,47.8933,28.3014,41.16,87,64,4.34,broken clouds
883,Maragogi,BR,-9.0122,-35.2225,77.13,83,38,8.43,scattered clouds
884,Vengerovo,RU,55.6848,76.7471,27.93,95,100,11.81,overcast clouds
885,Kapuskasing,CA,49.4169,-82.4331,23.0,68,75,8.05,broken clouds
886,Beisfjord,NO,68.3751,17.5988,30.04,42,8,8.9,clear sky
887,Kagalnitskaya,RU,46.8806,40.1466,31.32,57,17,6.87,few clouds
888,Boa Vista,BR,2.8197,-60.6733,89.58,55,20,10.36,few clouds
889,Segou,ML,13.4317,-6.2157,83.12,18,100,8.05,overcast clouds
890,Libreville,GA,0.3925,9.4537,77.16,87,100,10.56,moderate rain
891,Deep River,CA,46.1001,-77.4995,31.75,49,100,4.47,overcast clouds
892,Port-Cartier,CA,50.0334,-66.8654,26.28,83,60,7.47,broken clouds
893,Villavicencio,CO,4.142,-73.6266,77.29,91,96,1.61,overcast clouds
894,Dedza,MW,-14.3779,34.3332,61.95,81,70,3.98,light rain
895,Bhawana,PK,31.5692,72.649,60.3,51,2,3.71,clear sky
896,Rosario,AR,-32.9468,-60.6393,91.98,20,0,4.61,clear sky
897,Santa Luzia,BR,-19.7697,-43.8514,75.34,90,100,3.44,fog
898,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,40,0,8.05,clear sky
899,Iisalmi,FI,63.5592,27.1907,28.92,93,65,3.91,broken clouds
900,Kharod,IN,21.75,82.5667,60.55,56,0,3.22,clear sky
901,Teknaf,BD,20.8624,92.3058,68.16,85,2,7.07,clear sky
902,Semirom,IR,31.4167,51.5667,39.45,76,0,3.62,clear sky
903,Pirapora,BR,-17.345,-44.9419,71.06,93,94,1.86,light rain
904,Porbandar,IN,21.6422,69.6093,77.45,69,0,7.31,clear sky
905,Bardoli,IN,21.1167,73.1167,70.9,50,29,4.81,scattered clouds
906,Weligama,LK,5.9667,80.4167,75.25,89,100,3.27,moderate rain
907,Mezen,RU,65.8522,44.24,25.2,96,99,8.48,overcast clouds
908,Freeport,US,40.6576,-73.5832,47.01,68,100,10.36,overcast clouds
909,Sabinopolis,BR,-18.6661,-43.0839,67.41,97,100,2.28,overcast clouds
910,Palasa,IN,18.7667,84.4167,66.27,63,0,3.85,clear sky
911,Sfantu Gheorghe,RO,45.8667,25.7833,40.68,68,46,0.94,scattered clouds
912,Gambela,ET,8.25,34.5833,72.84,83,73,5.12,light rain
913,Hagere Selam,ET,6.4833,38.5167,44.8,90,54,3.2,broken clouds
914,Agirish,RU,61.9247,63.0231,-5.04,92,100,5.93,overcast clouds
915,Kosa,RU,59.9445,54.9977,5.36,90,73,5.57,broken clouds
916,Krasnyy Luch,UA,48.1395,38.9371,29.25,58,93,6.4,overcast clouds
917,Takaungu,KE,-3.6837,39.8566,79.29,89,9,8.12,moderate rain
918,Igrim,RU,63.1906,64.4162,-11.49,93,69,3.78,broken clouds
919,Tiznit,MA,29.5833,-9.5,67.1,25,32,2.28,scattered clouds
920,Gashua,NG,12.871,11.0482,72.73,24,31,10.04,scattered clouds
921,Tharad,IN,24.3961,71.6267,73.13,46,6,6.76,clear sky
922,Nara,JP,34.6851,135.8049,51.49,51,7,4.41,clear sky
923,Vacha,RU,55.8008,42.7706,25.48,80,100,1.25,overcast clouds
924,Wukari,NG,7.85,9.7833,76.03,38,100,1.77,overcast clouds
925,Vardenis,AM,40.1827,45.7311,32.05,66,0,2.44,clear sky
926,Poltavka,RU,54.3663,71.7632,23.49,94,100,6.22,light snow
927,Perundurai,IN,11.2667,77.5833,69.76,95,61,1.43,broken clouds
928,Klenovyy,UA,48.1193,39.4588,28.35,56,79,6.69,broken clouds
929,Dalbandin,PK,28.8947,64.4101,63.57,28,53,6.17,broken clouds
930,Tukrah,LY,32.5341,20.5791,65.68,74,14,7.2,light rain
931,Bauru,BR,-22.3147,-49.0606,88.74,33,0,10.36,clear sky
932,Ajaccio,FR,42.0,8.9167,55.38,94,100,4.61,moderate rain
933,Nosy Varika,MG,-20.5833,48.5333,72.03,85,100,7.02,light rain
934,Bol,TD,13.4586,14.7147,77.25,40,4,19.1,clear sky
935,Mitsamiouli,KM,-11.3847,43.2844,78.1,80,98,9.22,overcast clouds
936,Mungaoli,IN,24.4167,78.1,64.4,43,0,2.62,clear sky
937,Saint-Gilles,FR,43.6766,4.4302,62.74,94,100,4.61,overcast clouds
938,Hlobyne,UA,49.3878,33.2596,39.24,79,37,11.74,scattered clouds
939,Olot,ES,42.181,2.4901,61.54,36,20,3.0,few clouds
940,Marigot,MF,18.0667,-63.0833,82.49,74,40,12.66,scattered clouds
941,Corn Island,NI,12.1694,-83.0418,82.33,78,100,16.11,overcast clouds
942,Kars,TR,40.602,43.095,23.45,63,0,2.3,clear sky
943,Najran,SA,17.4924,44.1277,63.25,36,0,1.12,clear sky
944,Farafangana,MG,-22.8167,47.8333,73.44,74,100,12.03,overcast clouds
945,Esfarayen,IR,37.0765,57.5101,33.46,61,0,1.41,clear sky
946,Sistranda,NO,63.7256,8.834,42.76,57,0,25.5,clear sky
947,Tarko-Sale,RU,64.9225,77.785,-14.6,84,2,10.2,clear sky
948,Palmares Do Sul,BR,-30.2578,-50.5097,72.19,53,3,8.72,clear sky
949,Kaupanger,NO,61.1845,7.2404,45.09,56,75,14.97,broken clouds
950,Kutum,SD,14.2,24.6667,63.34,26,5,9.91,clear sky
951,Joshimath,IN,30.5667,79.5667,42.8,44,1,7.49,clear sky
952,Kuopio,FI,62.8924,27.677,26.55,93,100,8.05,overcast clouds
953,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,94,100,13.15,light rain
954,Posse,BR,-14.0931,-46.3694,76.42,66,100,1.59,overcast clouds
955,Capelinha,BR,-17.6914,-42.5158,66.61,97,100,2.51,moderate rain
956,Calarasi,MD,47.2544,28.3081,46.31,87,83,5.41,broken clouds
957,Sarankhola,BD,22.3082,89.7897,63.41,77,0,5.03,clear sky
958,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,69.87,59,0,8.37,clear sky
959,Mayumba,GA,-3.432,10.6554,77.45,80,89,7.27,overcast clouds
960,Polyarnyy,RU,69.1989,33.4478,39.02,80,100,21.32,overcast clouds
961,Vagur,FO,61.4732,-6.8119,48.65,88,99,35.86,light rain
962,Rye,US,40.9807,-73.6837,46.9,58,100,8.05,overcast clouds
963,Tabas,IR,33.5959,56.9244,53.82,35,0,4.61,clear sky
964,Skibotn,NO,69.3913,20.2679,27.1,66,94,8.37,overcast clouds
965,Rio Grande,BR,-32.035,-52.0986,84.31,59,0,9.62,clear sky
966,Hella,NO,67.2,14.4333,35.06,68,0,16.11,clear sky
967,Buarcos,PT,40.166,-8.8768,59.34,82,100,10.56,overcast clouds
968,Macaubas,BR,-13.0194,-42.6986,75.54,65,78,1.83,light rain
969,Kargopol,RU,61.5071,38.9456,26.44,99,95,2.62,overcast clouds
970,Conceicao Do Araguaia,BR,-8.2578,-49.2647,79.79,76,92,3.6,overcast clouds
971,Mimongo,GA,-1.6195,11.6068,69.49,99,100,3.04,overcast clouds
972,Kodinar,IN,20.7903,70.7031,74.55,47,0,6.08,clear sky
973,Parvatipuram,IN,18.7833,83.4333,61.09,63,0,3.69,clear sky
974,Guben,DE,51.9499,14.7145,42.31,86,6,3.47,clear sky
975,Mercedes,AR,-34.6515,-59.4307,77.9,41,2,4.54,clear sky
976,Kayes,ML,14.0,-11.0,81.73,49,100,4.29,overcast clouds
977,Solvychegodsk,RU,61.3305,46.9156,12.49,85,28,2.82,scattered clouds
978,Bantry,IE,51.6833,-9.45,45.79,78,98,11.63,light rain
979,Betioky,MG,-23.7167,44.3833,74.7,77,77,2.24,broken clouds
980,Biankouma,CI,7.7391,-7.6138,71.19,79,83,2.01,broken clouds
981,Ginda,IN,30.6945,78.4932,44.28,39,1,7.58,clear sky
982,Thompson,CA,55.7435,-97.8558,14.16,92,20,5.75,few clouds
983,Mwene-Ditu,CD,-7.0,23.45,64.85,99,100,2.59,moderate rain
984,Dabat,ET,12.9842,37.765,53.94,57,36,0.78,scattered clouds
985,Swellendam,ZA,-34.0226,20.4417,62.71,69,11,2.8,few clouds
986,Ambalema,CO,4.7841,-74.7627,84.61,73,100,1.05,overcast clouds
987,Ushtobe,KZ,45.2514,77.9838,41.68,78,100,15.23,light rain
988,San Joaquin,US,37.9333,-121.3011,66.54,36,0,4.61,clear sky
989,Amapa,BR,1.0,-52.0,77.88,78,100,2.73,overcast clouds
990,Altay,CN,47.8667,88.1167,32.11,85,100,3.47,light snow
991,Khash,IR,28.2211,61.2158,54.9,50,0,2.01,clear sky
992,Kindu,CD,-2.95,25.95,66.52,99,100,0.78,overcast clouds
993,Lovozero,RU,68.005,35.0117,34.27,97,100,20.07,overcast clouds
994,Dwarka,IN,22.2394,68.9678,78.84,63,1,12.5,clear sky
995,Blyth,GB,55.1271,-1.5086,47.26,97,75,2.3,broken clouds
996,Santa Cecilia,BR,-26.9608,-50.4269,56.26,72,1,4.38,clear sky
997,Cleethorpes,GB,53.5605,-0.0323,50.25,100,75,10.36,broken clouds
998,Siverek,TR,37.755,39.3167,56.03,49,100,6.26,overcast clouds
999,Iskateley,RU,67.6803,53.1512,20.44,89,100,17.29,overcast clouds
1000,Peno,RU,56.9262,32.7426,28.15,93,94,8.08,overcast clouds
1001,Eenhana,NA,-17.4667,16.3333,81.97,34,98,8.23,overcast clouds
1002,Urdoma,RU,61.7533,48.5442,8.71,92,37,2.75,scattered clouds
1003,Kismayo,SO,-0.3582,42.5454,77.88,86,62,10.09,light rain
1004,Deer Lake,CA,49.1667,-57.4316,30.06,100,40,4.61,light snow
1005,La Rioja,ES,42.25,-2.5,46.18,77,54,5.77,broken clouds
1006,Kathmandu,NP,27.7167,85.3167,52.02,93,20,3.44,few clouds
1007,Padang,ID,-0.9492,100.3543,75.43,88,100,5.53,light rain
1008,Whithorn,JM,18.2604,-78.0378,83.44,84,70,1.66,broken clouds
1009,Aiton,RO,46.6833,23.7333,33.67,100,75,3.44,mist
1010,Buchanan,LR,5.8808,-10.0467,75.42,92,100,1.41,light rain
1011,Manavalakurichi,IN,8.1333,77.3,77.4,82,98,2.91,heavy intensity rain
1012,Mutoko,ZW,-17.397,32.2268,65.7,70,95,4.88,overcast clouds
1013,Mana,GF,5.6592,-53.7767,79.81,82,74,11.45,broken clouds
1014,Khandbari,NP,27.3747,87.2039,54.7,71,11,3.51,few clouds
1015,Contamana,PE,-7.3333,-75.0167,83.39,74,92,3.85,overcast clouds
1016,Energeticheskiy,KZ,43.4278,77.0222,39.76,87,100,8.95,overcast clouds
1017,Krasnyy,RU,54.5678,31.4333,34.25,98,100,6.53,overcast clouds
1018,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,80.74,68,80,2.57,moderate rain
1019,Aripuana,BR,-9.1667,-60.6333,73.87,97,99,0.27,overcast clouds
1020,Upata,VE,8.0086,-62.3989,77.2,92,67,4.5,broken clouds
1021,Ndele,CF,8.4109,20.6473,73.04,33,26,5.03,scattered clouds
1022,Pinega,RU,64.7001,43.3936,22.44,95,100,6.64,overcast clouds
1023,Maltahohe,NA,-24.8333,16.9833,69.15,20,8,9.33,clear sky
1024,Munchberg,DE,50.2,11.7833,45.12,93,100,8.01,overcast clouds
1025,Lima,PE,-12.0432,-77.0282,66.45,68,20,12.66,few clouds
1026,Massa Marittima,IT,43.049,10.8928,62.33,100,100,5.14,light rain
1027,Lere,NG,10.387,8.5726,67.66,34,83,3.65,broken clouds
1028,Porto Walter,BR,-8.2686,-72.7439,89.37,51,100,1.25,moderate rain
1029,Totness,SR,5.8833,-56.3167,80.04,84,88,11.81,overcast clouds
1030,Broomall,US,39.9815,-75.3566,44.89,65,100,10.36,overcast clouds
1031,Ndioum,SN,16.5129,-14.6471,82.29,15,83,5.46,broken clouds
1032,Beaupre,CA,47.0443,-70.8953,34.95,75,84,0.0,broken clouds
1033,Concepcion Del Uruguay,AR,-32.4825,-58.2372,80.11,29,2,8.68,clear sky
1034,Cravo Norte,CO,6.3017,-70.2041,81.41,79,100,5.59,overcast clouds
1035,Visconde Do Rio Branco,BR,-21.0103,-42.8406,73.11,94,100,3.83,overcast clouds
1036,Kasongo-Lunda,CD,-6.4667,16.8167,72.12,81,100,1.99,overcast clouds
1037,Kaabong,UG,3.4836,34.1492,66.74,66,72,6.76,broken clouds
1038,Santa Marinella,IT,42.0345,11.8536,62.47,96,100,13.8,moderate rain
1039,Azuaga,ES,38.2667,-5.6833,58.96,88,100,12.24,overcast clouds
1040,Keti Bandar,PK,24.1447,67.4497,75.74,41,1,7.81,clear sky
1041,Bozoum,CF,6.3193,16.3799,70.29,52,61,0.85,broken clouds
1042,Agboville,CI,5.928,-4.2132,74.08,93,14,2.37,few clouds
1043,Shahrud,IR,36.4182,54.9763,44.2,63,0,5.7,clear sky
1044,Jadu,LY,31.953,12.0261,58.68,30,0,10.42,clear sky
1045,Andapa,MG,-14.65,49.65,65.66,98,66,2.19,broken clouds
1046,Iquique,CL,-20.2208,-70.1431,68.04,68,6,6.71,clear sky
1047,Gedo,ET,9.0167,37.45,48.09,56,1,3.42,clear sky
