City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
591,Moosomin,CA,2022-11-15 02:55:28,50.1333,-101.6677,5.36,99,92,5.79
592,Kurchum,KZ,2022-11-15 02:55:29,48.5722,83.6542,41.74,40,100,17.69
593,Punto Fijo,VE,2022-11-15 02:56:29,11.6956,-70.1996,80.67,81,92,18.7
594,Zhoucun,CN,2022-11-15 02:56:29,36.8167,117.8167,56.7,35,0,8.81
595,Port Hawkesbury,CA,2022-11-15 02:56:30,45.6169,-61.3485,40.59,86,75,17.27
596,Marrakesh,MA,2022-11-15 02:56:30,31.6315,-8.0083,62.67,45,40,3.44
597,Chumikan,RU,2022-11-15 02:56:30,54.7183,135.315,19.45,78,44,16.78
598,Burns Lake,CA,2022-11-15 02:56:31,54.2331,-125.7533,26.02,99,99,1.68
599,San Ramon,US,2022-11-15 02:56:31,37.7799,-121.978,54.82,64,0,3.0
600,Fare,PF,2022-11-15 02:56:31,-16.7,-151.0167,79.12,75,98,3.65
601,Palmer,US,2022-11-15 02:54:01,42.1584,-72.3287,31.91,73,20,0.0
602,Prosperidad,PH,2022-11-15 02:56:32,10.5161,123.3064,78.8,74,99,6.26
603,Kudymkar,RU,2022-11-15 02:56:32,59.0173,54.656,12.79,83,100,10.98
604,Flin Flon,CA,2022-11-15 02:53:40,54.7682,-101.865,5.85,99,62,3.04
605,Yulara,AU,2022-11-15 02:56:33,-25.2406,130.9889,80.06,20,70,9.71
606,Abong Mbang,CM,2022-11-15 02:56:33,3.9833,13.1833,70.05,78,100,2.82
607,Yalova,TR,2022-11-15 02:56:34,40.655,29.2769,56.34,82,85,6.2
608,Ust-Nera,RU,2022-11-15 02:53:29,64.5667,143.2,-10.73,97,100,6.08
609,Adrar,MR,2022-11-15 02:56:34,20.5022,-10.0711,78.3,20,90,15.3
610,Havre-Saint-Pierre,CA,2022-11-15 02:53:43,50.2334,-63.5986,24.8,74,100,13.8
611,Awbari,LY,2022-11-15 02:56:35,26.5921,12.7805,55.26,44,14,2.46
612,Camabatela,AO,2022-11-15 02:56:35,-8.1881,15.375,59.29,84,100,3.29
613,Laguna,US,2022-11-15 02:56:36,38.421,-121.4238,52.05,70,0,0.0
614,Chibuto,MZ,2022-11-15 02:56:36,-24.6867,33.5306,64.58,81,0,4.27
615,Sanawad,IN,2022-11-15 02:56:36,22.1833,76.0667,70.5,43,0,5.1
616,Yanji,CN,2022-11-15 02:56:37,42.9075,129.5078,38.3,44,5,9.37
617,Kalnibolotskaya,RU,2022-11-15 02:56:37,46.0058,40.4568,33.58,76,0,5.17
618,Karratha,AU,2022-11-15 02:56:37,-20.7377,116.8463,84.85,39,5,11.14
619,Kholtoson,RU,2022-11-15 02:56:38,50.2981,103.3097,27.18,61,57,3.38
620,Cedartown,US,2022-11-15 02:56:38,34.0537,-85.255,46.27,58,100,9.46
621,Khor,RU,2022-11-15 02:56:39,47.8861,134.9464,30.97,35,16,9.19
622,Constantine,DZ,2022-11-15 02:56:39,36.365,6.6147,47.61,71,20,1.14
623,Shingu,JP,2022-11-15 02:56:39,33.7333,135.9833,64.58,39,73,0.94
624,Pacific Grove,US,2022-11-15 02:53:09,36.6177,-121.9166,52.02,82,0,3.44
625,Pangody,RU,2022-11-15 02:56:40,65.85,74.4859,-11.42,85,92,11.05
626,Lavrentiya,RU,2022-11-15 02:56:40,65.5833,-171.0,21.83,89,19,7.99
627,Shenzhen,CN,2022-11-15 02:53:31,22.5455,114.0683,79.93,99,100,2.51
628,Perth,AU,2022-11-15 02:56:41,-31.9333,115.8333,79.03,33,0,12.66
629,Lafayette,US,2022-11-15 02:56:41,30.2335,-92.0668,59.02,93,100,8.99
630,Kentau,KZ,2022-11-15 02:56:41,43.5206,68.5094,41.59,85,100,14.34
631,Forbes,AU,2022-11-15 02:56:42,-33.3833,148.0167,61.34,61,100,9.53
632,Roberval,CA,2022-11-15 02:56:42,48.5168,-72.2324,30.15,80,100,3.44
633,Petropavlovsk-Kamchatskiy,RU,2022-11-15 02:56:43,53.0452,158.6483,34.39,55,75,13.42
634,Mogok,MM,2022-11-15 02:57:43,22.9167,96.5,72.72,53,0,1.19
635,Minna,NG,2022-11-15 02:57:43,9.6139,6.5569,71.31,56,0,4.61
636,Novyy Urengoy,RU,2022-11-15 02:57:44,66.0833,76.6333,-12.66,85,65,10.18
637,Calvinia,ZA,2022-11-15 02:57:44,-31.4707,19.776,59.94,35,3,4.59
638,Rawson,AR,2022-11-15 02:57:44,-43.3002,-65.1023,66.47,46,33,10.33
639,Kapuskasing,CA,2022-11-15 02:57:45,49.4169,-82.4331,21.29,93,100,5.75
640,Shache,CN,2022-11-15 02:57:45,38.4167,77.2406,39.79,32,0,1.28
641,Hovd,MN,2022-11-15 02:57:45,48.0056,91.6419,30.65,22,36,2.64
642,Umm Lajj,SA,2022-11-15 02:57:46,25.0213,37.2685,76.77,60,0,4.32
643,Raudeberg,NO,2022-11-15 02:57:46,61.9875,5.1352,53.87,65,100,7.2
644,Nemuro,JP,2022-11-15 02:57:46,43.3236,145.575,43.2,70,99,7.54
645,Pasinler,TR,2022-11-15 02:55:17,39.9803,41.6764,16.79,83,21,0.49
646,Svetlaya,RU,2022-11-15 02:57:47,46.5389,138.3297,35.22,45,25,1.1
647,Jagdalpur,IN,2022-11-15 02:57:47,19.0667,82.0333,66.56,54,6,3.53
648,Acarau,BR,2022-11-15 02:57:47,-2.8856,-40.12,79.2,77,47,13.27
649,Rio Cuarto,AR,2022-11-15 02:57:48,-33.1307,-64.3499,64.17,45,0,0.0
650,Dhidhdhoo,MV,2022-11-15 02:57:48,6.8833,73.1,81.48,75,100,4.88
651,Tilichiki,RU,2022-11-15 02:57:49,60.4667,166.1,30.42,95,100,15.66
652,Timmins,CA,2022-11-15 02:57:49,48.4669,-81.3331,22.82,86,75,6.91
653,Shizunai,JP,2022-11-15 02:57:49,42.3339,142.3669,45.84,71,87,4.05
654,Lompoc,US,2022-11-15 02:57:50,34.6391,-120.4579,51.01,86,0,5.01
655,Maniitsoq,GL,2022-11-15 02:57:50,65.4167,-52.9,25.47,82,95,11.36
656,Ozernovskiy,RU,2022-11-15 02:57:50,51.5,156.5167,35.01,91,100,25.08
657,Rabo De Peixe,PT,2022-11-15 02:57:51,37.8,-25.5833,63.28,98,75,6.91
658,Hudiksvall,SE,2022-11-15 02:57:51,61.729,17.1036,38.53,85,22,10.11
659,Omboue,GA,2022-11-15 02:57:51,-1.5746,9.2618,74.68,92,98,6.06
660,Upington,ZA,2022-11-15 02:57:52,-28.4478,21.2561,57.58,28,0,3.44
661,Swellendam,ZA,2022-11-15 02:57:52,-34.0226,20.4417,62.87,54,2,5.95
662,Bodden Town,KY,2022-11-15 02:57:52,19.2833,-81.25,81.93,79,20,8.05
663,Barbalha,BR,2022-11-15 02:57:53,-7.3111,-39.3042,76.8,83,40,6.91
664,Sembakung,ID,2022-11-15 02:57:53,3.8167,117.25,90.36,55,100,1.95
665,Whitehaven,GB,2022-11-15 02:57:53,54.549,-3.5841,51.66,100,100,13.0
666,Broken Hill,AU,2022-11-15 02:57:54,-31.95,141.4333,60.94,41,94,11.54
667,Pangnirtung,CA,2022-11-15 02:57:54,66.1451,-65.7125,4.8,95,100,2.77
668,Shubarkuduk,KZ,2022-11-15 02:57:54,49.1447,56.4872,23.85,83,100,20.58
669,Batagay,RU,2022-11-15 02:57:55,67.6333,134.6333,-27.83,100,72,2.17
670,Werda,BW,2022-11-15 02:57:55,-25.2667,23.2833,69.3,59,1,16.73
671,Dasoguz,TM,2022-11-15 02:57:55,41.8363,59.9666,37.35,87,0,9.22
672,Gurupa,BR,2022-11-15 02:57:56,-1.405,-51.64,75.65,88,54,4.56
673,Winnemucca,US,2022-11-15 02:53:45,40.973,-117.7357,32.05,59,0,6.91
674,Okahandja,NA,2022-11-15 02:57:56,-21.9833,16.9167,64.69,32,0,4.12
675,Kenai,US,2022-11-15 02:57:57,60.5544,-151.2583,33.15,100,0,3.44
676,Nicoya,CR,2022-11-15 02:57:57,10.1483,-85.452,74.03,94,92,1.99
677,Mahibadhoo,MV,2022-11-15 02:57:57,3.7833,72.9667,81.1,78,86,11.68
678,Novikovo,RU,2022-11-15 02:57:58,51.1537,37.8879,28.11,72,9,4.41
679,Kushiro,JP,2022-11-15 02:57:58,42.975,144.3747,45.55,61,40,5.75
680,Coalinga,US,2022-11-15 02:56:45,36.1397,-120.3602,50.95,51,4,1.41
681,Yelizovo,RU,2022-11-15 02:57:58,53.1873,158.3805,35.74,55,75,13.42
682,Qui Nhon,VN,2022-11-15 02:58:59,13.7667,109.2333,79.9,85,77,11.12
683,La Paz,BO,2022-11-15 02:58:59,-16.5,-68.15,51.78,49,20,9.22
684,Ilebo,CD,2022-11-15 02:59:00,-4.3167,20.5833,70.2,99,100,1.07
685,Kattivakkam,IN,2022-11-15 02:56:05,13.2167,80.3167,78.89,72,98,12.01
686,Ulaanbaatar,MN,2022-11-15 02:56:12,47.9077,106.8832,8.73,78,20,0.0
687,Montivilliers,FR,2022-11-15 02:59:00,49.5452,0.1877,52.57,76,0,12.66
688,Matagami,CA,2022-11-15 02:59:01,49.7502,-77.6328,23.11,86,100,12.66
689,San Juan,AR,2022-11-15 02:54:23,-31.5375,-68.5364,73.17,29,0,7.58
690,Acajutla,SV,2022-11-15 02:59:01,13.5928,-89.8275,78.94,76,88,5.28
691,Egvekinot,RU,2022-11-15 02:59:01,66.3167,-179.1667,10.35,99,99,1.01
692,Conceicao Do Araguaia,BR,2022-11-15 02:59:02,-8.2578,-49.2647,75.24,89,100,1.36
693,Saint-Leu,RE,2022-11-15 02:59:02,-21.15,55.2833,73.31,65,12,10.87
694,Marshall,US,2022-11-15 02:56:40,34.3834,-86.3333,49.71,52,0,9.22
695,Guadalajara,MX,2022-11-15 02:57:09,20.6667,-103.3333,61.12,56,91,2.62
696,Anloga,GH,2022-11-15 02:59:03,5.7947,0.8973,80.49,77,10,6.76
697,Sola,VU,2022-11-15 02:59:03,-13.8833,167.55,86.67,66,1,0.0
698,Coronado,US,2022-11-15 02:54:13,32.6859,-117.1831,60.58,70,51,8.01
699,Kisangani,CD,2022-11-15 02:59:04,0.5167,25.2,67.93,99,60,1.34
700,Pringsewu,ID,2022-11-15 02:59:04,-5.3582,104.9744,87.19,57,100,2.33
701,Yarada,IN,2022-11-15 02:59:05,17.65,83.2667,75.52,73,0,4.61
702,Jiangyou,CN,2022-11-15 02:59:05,31.7667,104.7167,56.32,72,47,4.16
703,Havoysund,NO,2022-11-15 02:59:05,70.9963,24.6622,41.23,71,100,27.04
704,Manati,PR,2022-11-15 02:59:06,18.4275,-66.4921,79.68,98,59,6.76
705,La Rioja,ES,2022-11-15 02:59:06,42.25,-2.5,42.58,73,100,12.59
706,Buraydah,SA,2022-11-15 02:56:11,26.326,43.975,63.05,31,61,8.14
707,Dalby,AU,2022-11-15 02:59:07,-27.1833,151.2667,82.98,26,0,3.0
708,Port-Cartier,CA,2022-11-15 02:59:07,50.0334,-66.8654,26.28,88,88,7.45
709,Dublyany,UA,2022-11-15 02:59:07,49.9041,24.0864,38.44,92,63,5.3
710,Asuncion,PY,2022-11-15 02:59:08,-25.3007,-57.6359,63.9,82,0,0.0
711,Muroto,JP,2022-11-15 02:59:08,33.2833,134.15,62.85,52,39,7.18
712,Zhanaozen,KZ,2022-11-15 02:59:09,43.3,52.8,38.41,74,77,11.7
713,Sohag,EG,2022-11-15 02:59:09,26.557,31.6948,62.89,60,0,8.1
714,Vagur,FO,2022-11-15 02:59:09,61.4732,-6.8119,49.71,83,100,36.82
715,Praia Da Vitoria,PT,2022-11-15 02:59:10,38.7333,-27.0667,61.05,88,75,10.27
716,Majene,ID,2022-11-15 02:59:10,-3.5403,118.9707,85.84,69,100,6.69
717,Houlton,US,2022-11-15 02:59:10,46.1262,-67.8403,29.71,76,12,10.29
718,Bam,IR,2022-11-15 02:59:11,29.106,58.357,57.43,52,4,0.98
719,Sumbe,AO,2022-11-15 02:59:11,-11.2061,13.8437,72.3,82,84,3.78
720,Fort Nelson,CA,2022-11-15 02:59:12,58.8053,-122.7002,24.94,96,40,3.44
721,Asenovgrad,BG,2022-11-15 02:59:12,42.0167,24.8667,42.51,100,100,2.3
722,Agogo,GH,2022-11-15 02:59:12,6.8,-1.0819,68.58,97,13,3.13
723,Los Aquijes,PE,2022-11-15 02:59:13,-14.0967,-75.6908,65.59,70,55,1.83
724,Okha,RU,2022-11-15 02:59:13,53.5739,142.9478,27.9,69,22,11.03
725,Dubbo,AU,2022-11-15 02:59:13,-32.25,148.6167,68.13,45,40,16.11
726,Bilibino,RU,2022-11-15 02:59:14,68.0546,166.4372,-18.15,100,98,2.66
727,Riyadh,SA,2022-11-15 02:56:12,24.6877,46.7219,68.14,35,0,8.48
728,Tocopilla,CL,2022-11-15 02:54:40,-22.092,-70.1979,63.1,78,38,3.24
729,Moroni,KM,2022-11-15 03:00:14,-11.7022,43.2551,76.57,80,6,3.6
730,Weyburn,CA,2022-11-15 03:00:11,49.6668,-103.8511,-2.69,100,61,4.12
731,Lleida,ES,2022-11-15 03:00:15,41.6167,0.6167,60.67,89,75,4.61
732,Veinticinco De Mayo,AR,2022-11-15 03:00:16,-35.4323,-60.1727,57.97,83,0,1.01
733,Camacha,PT,2022-11-15 03:00:17,33.0833,-16.3333,63.82,88,20,3.44
734,Isangel,VU,2022-11-15 03:00:18,-19.55,169.2667,82.26,59,0,7.81
735,Pembroke,CA,2022-11-15 03:00:18,45.8168,-77.1162,24.19,77,96,3.49
736,Bourail,NC,2022-11-15 03:00:19,-21.5667,165.4833,81.63,58,0,11.32
737,Tondano,ID,2022-11-15 03:00:19,1.3038,124.9112,82.49,70,98,0.43
738,Kamaishi,JP,2022-11-15 03:00:20,39.2667,141.8833,54.46,49,11,5.37
739,Panzhihua,CN,2022-11-15 03:00:20,26.5851,101.7128,65.21,50,0,1.01
740,El Dorado,US,2022-11-15 02:57:35,38.7666,-120.5177,43.32,81,0,3.0
741,Casa Grande,US,2022-11-15 03:00:21,32.8795,-111.7573,54.82,40,0,3.44
742,Togul,RU,2022-11-15 03:00:22,53.465,85.9128,37.18,86,100,9.86
743,Sambava,MG,2022-11-15 03:00:23,-14.2667,50.1667,71.64,84,9,4.12
744,Killam,CA,2022-11-15 03:00:06,52.7834,-111.8518,4.62,100,72,3.83
745,Tuy Hoa,VN,2022-11-15 03:00:24,13.0833,109.3,80.04,86,86,9.55
746,Colchester,GB,2022-11-15 03:00:25,51.8892,0.9042,51.15,87,100,12.17
747,Rajur,IN,2022-11-15 03:00:25,20.1167,78.9167,67.98,54,4,3.71
748,Zyryanka,RU,2022-11-15 03:00:26,65.75,150.85,-25.46,93,47,3.42
749,Brunswick,US,2022-11-15 03:00:26,41.2381,-81.8418,35.47,74,66,4.0
750,Oranjestad,AW,2022-11-15 03:00:27,12.524,-70.027,81.91,88,54,1.99
751,Porto Novo,BJ,2022-11-15 03:00:28,6.4965,2.6036,77.27,86,35,3.36
752,Independence,US,2022-11-15 03:00:23,39.0911,-94.4155,34.95,90,100,3.44
753,Oum Hadjer,TD,2022-11-15 03:00:28,13.2954,19.6966,72.9,26,29,9.57
754,Maizuru,JP,2022-11-15 03:00:29,35.45,135.3333,61.57,48,28,5.01
755,Cairns,AU,2022-11-15 03:00:29,-16.9167,145.7667,102.07,68,44,10.36
756,Remigio,BR,2022-11-15 03:00:30,-6.9333,-35.7833,69.28,93,78,8.57
757,Nioki,CD,2022-11-15 03:00:30,-2.7167,17.6833,70.47,98,100,2.08
758,Wellington,NZ,2022-11-15 03:00:25,-41.2866,174.7756,73.06,56,9,18.41
759,Ilo,PE,2022-11-15 03:00:31,-17.6394,-71.3375,63.75,79,60,1.28
760,Teluk Nibung,ID,2022-11-15 03:00:32,3.001,99.8164,76.01,93,100,3.62
761,Coleraine,GB,2022-11-15 03:00:33,55.1333,-6.6667,51.76,92,100,27.47
762,Bogorodskoye,RU,2022-11-15 03:00:33,56.55,37.8833,26.04,82,83,4.27
763,Bowen,AU,2022-11-15 03:00:34,-20.0167,148.2333,82.09,67,78,12.12
764,Agropoli,IT,2022-11-15 03:00:34,40.3469,14.9966,57.09,82,96,2.48
765,Bereda,ES,2022-11-15 03:00:35,43.2686,-7.5406,56.41,100,100,11.56
766,Ciudad Bolivar,VE,2022-11-15 03:00:35,8.1222,-63.5497,78.26,82,30,10.29
767,Lasa,IT,2022-11-15 02:58:28,46.6166,10.7002,35.02,80,14,0.83
768,Bandarbeyla,SO,2022-11-15 03:00:35,9.4942,50.8122,76.73,73,8,13.29
769,Meridian,US,2022-11-15 03:00:36,43.6121,-116.3915,31.91,81,4,1.99
770,Danane,CI,2022-11-15 03:00:37,7.2596,-8.155,68.31,99,25,1.43
771,Rusape,ZW,2022-11-15 03:00:37,-18.5278,32.1284,58.86,98,100,4.85
772,Beboto,TD,2022-11-15 03:00:38,8.2668,16.939,71.08,42,5,1.72
773,Mazagao,BR,2022-11-15 03:00:38,-0.115,-51.2894,75.49,86,9,4.21
774,Devecser,HU,2022-11-15 03:00:39,47.1032,17.438,42.12,78,99,4.47
775,Isiro,CD,2022-11-15 03:01:39,2.7739,27.616,64.6,97,94,2.13
776,The Pas,CA,2022-11-15 03:01:39,53.8251,-101.2541,1.18,100,44,2.8
777,Vallenar,CL,2022-11-15 03:01:40,-28.5708,-70.7581,71.35,31,56,3.89
778,Kailua,US,2022-11-15 03:01:40,21.4022,-157.7394,82.02,71,4,5.01
779,Black River,JM,2022-11-15 03:01:41,18.0264,-77.8487,77.18,86,0,4.41
780,Jiaonan,CN,2022-11-15 03:01:41,35.8786,119.9753,55.26,43,0,6.71
781,Nalut,LY,2022-11-15 03:01:41,30.3333,10.85,56.77,37,5,5.5
782,Babina,IN,2022-11-15 03:01:42,25.25,78.4667,70.47,39,0,1.88
783,Hualmay,PE,2022-11-15 03:01:42,-11.0964,-77.6139,63.64,85,17,7.63
784,Kaohsiung,TW,2022-11-15 03:01:42,22.6163,120.3133,81.03,74,40,6.91
785,Khorixas,NA,2022-11-15 03:01:43,-20.3667,14.9667,61.7,47,0,2.15
786,Tabuk,PH,2022-11-15 03:01:43,17.4189,121.4443,84.79,67,25,2.91
787,Okakarara,NA,2022-11-15 03:01:43,-20.5833,17.4333,64.6,29,9,8.05
788,Nantucket,US,2022-11-15 03:00:07,41.2835,-70.0995,40.14,64,0,11.65
789,Amahai,ID,2022-11-15 03:01:44,-3.3333,128.9167,86.99,65,69,5.1
790,Zhovtneve,UA,2022-11-15 03:01:44,50.6637,24.2492,38.57,93,64,6.49
791,Copiapo,CL,2022-11-15 03:01:45,-27.3667,-70.3333,55.09,36,82,0.65
792,Madimba,TZ,2022-11-15 03:01:45,-10.4,40.3333,75.6,85,24,5.61
793,Nuuk,GL,2022-11-15 03:01:46,64.1835,-51.7216,25.41,100,100,4.61
794,Mokobeng,BW,2022-11-15 03:01:46,-22.9965,27.6678,63.7,77,0,9.89
795,Sao Geraldo Do Araguaia,BR,2022-11-15 03:01:47,-6.4006,-48.555,75.0,90,85,1.86
796,Brae,GB,2022-11-15 03:01:47,60.3964,-1.353,51.46,87,100,29.1
797,Mandalgovi,MN,2022-11-15 03:01:47,45.7625,106.2708,32.97,29,3,9.48
798,Kahului,US,2022-11-15 03:01:48,20.8947,-156.47,78.84,79,3,10.0
799,Ulladulla,AU,2022-11-15 03:01:27,-35.35,150.4667,65.75,55,31,10.27
800,Samarai,PG,2022-11-15 03:01:48,-10.6167,150.6667,84.88,72,100,11.77
801,Evensk,RU,2022-11-15 02:57:22,61.95,159.2333,18.28,68,100,21.61
802,Sistranda,NO,2022-11-15 03:01:49,63.7256,8.834,44.56,84,100,25.57
803,Itaberaba,BR,2022-11-15 03:01:49,-12.5275,-40.3069,73.76,84,61,5.79
804,Torzhok,RU,2022-11-15 03:01:49,57.0436,34.9622,30.72,76,100,3.87
805,Polyarnyy,RU,2022-11-15 03:01:50,69.1989,33.4478,26.13,89,66,7.07
806,Klyuchi,RU,2022-11-15 03:01:50,52.2667,79.1667,40.89,72,100,19.77
807,Yenagoa,NG,2022-11-15 03:01:51,4.9247,6.2642,74.82,91,36,3.53
808,Iracoubo,GF,2022-11-15 03:01:51,5.4802,-53.2011,79.02,84,17,11.41
809,Frontera,MX,2022-11-15 03:01:51,26.9333,-101.45,63.32,44,3,3.0
810,Waipawa,NZ,2022-11-15 02:57:50,-41.4122,175.5153,69.49,53,7,4.41
811,Nabire,ID,2022-11-15 03:01:52,-3.3667,135.4833,87.6,60,76,5.26
812,Mareeba,AU,2022-11-15 03:01:52,-17.0,145.4333,97.45,39,71,7.07
813,Pauini,BR,2022-11-15 03:01:53,-7.7136,-66.9764,72.91,97,97,3.15
814,Whitefish,US,2022-11-15 03:00:06,48.4111,-114.3376,15.24,98,85,1.48
815,Nioro,GM,2022-11-15 03:01:53,13.35,-15.75,75.63,63,100,6.55
816,Kulhudhuffushi,MV,2022-11-15 03:01:54,6.6221,73.07,81.48,75,100,5.26
817,Nhulunbuy,AU,2022-11-15 03:01:54,-12.2333,136.7667,92.01,55,75,11.5
818,Acapulco,MX,2022-11-15 03:00:04,16.8634,-99.8901,78.84,85,1,6.71
819,Apatou,GF,2022-11-15 03:01:55,5.155,-54.3472,73.92,95,31,3.47
820,Kuragino,RU,2022-11-15 03:01:55,53.8975,92.6725,30.42,81,100,4.43
821,Puerto Ayacucho,VE,2022-11-15 03:01:55,5.6639,-67.6236,77.27,88,49,5.12
822,Mangrol,IN,2022-11-15 03:01:56,21.1167,70.1167,77.34,46,1,6.91
823,Orchard Homes,US,2022-11-15 03:01:15,46.8633,-114.0484,12.92,97,36,1.32
824,Belle Glade,US,2022-11-15 03:00:05,26.6845,-80.6676,75.06,80,0,7.96
825,Atherton,GB,2022-11-15 03:02:57,53.5237,-2.4935,50.29,88,100,3.0
826,Brodina,RO,2022-11-15 03:02:57,47.8833,25.4167,40.23,66,11,4.0
827,Noumea,NC,2022-11-15 03:02:58,-22.2763,166.4572,87.78,61,1,11.45
828,Bandar-E Lengeh,IR,2022-11-15 03:02:58,26.5579,54.8807,77.94,39,0,9.64
829,Soloneshnoye,RU,2022-11-15 03:02:58,51.6544,84.3197,36.9,77,100,6.62
830,Sosnovo-Ozerskoye,RU,2022-11-15 03:02:59,52.5249,111.5418,23.27,74,65,13.38
831,Tamparan,PH,2022-11-15 03:02:59,7.8792,124.3331,84.06,55,99,3.06
832,Viesca,MX,2022-11-15 03:03:00,25.35,-102.8,68.68,19,1,3.8
833,Ambon,ID,2022-11-15 03:03:00,-3.6954,128.1814,89.74,70,40,8.05
834,Sakaraha,MG,2022-11-15 03:03:00,-22.9,44.5333,71.83,79,91,2.91
835,Kupino,RU,2022-11-15 03:03:01,54.3663,77.2981,36.07,96,100,17.27
836,Bahia Honda,CU,2022-11-15 03:03:01,22.9036,-83.1592,75.24,89,2,7.76
837,Glubczyce,PL,2022-11-15 03:03:02,50.2009,17.8286,42.85,76,11,9.6
838,Ust-Uda,RU,2022-11-15 03:03:03,54.1742,103.0304,33.17,79,99,5.41
839,Ostersund,SE,2022-11-15 03:01:14,63.1792,14.6357,32.45,100,6,3.0
840,Imbituba,BR,2022-11-15 03:03:03,-28.24,-48.6703,68.79,90,64,4.79
841,Teguise,ES,2022-11-15 02:59:52,29.0605,-13.564,70.02,43,0,8.05
842,Vertientes,CU,2022-11-15 03:03:04,21.2594,-78.1464,75.81,88,0,9.89
843,Cikupa,ID,2022-11-15 03:03:05,-6.2364,106.5083,85.91,86,100,4.92
844,Tual,ID,2022-11-15 03:03:05,-5.6667,132.75,84.27,69,75,1.07
845,Peleduy,RU,2022-11-15 03:03:06,59.6289,112.7406,-14.55,91,11,3.31
846,Pingliang,CN,2022-11-15 03:03:06,35.5392,106.6861,47.89,47,88,4.32
847,Lalganj,IN,2022-11-15 03:03:06,25.8667,85.1833,66.15,39,0,5.41
848,Medicine Hat,CA,2022-11-15 03:00:07,50.0501,-110.6683,15.85,99,43,3.76
849,Vostok,RU,2022-11-15 03:03:07,46.4856,135.8833,25.47,55,14,4.0
850,Ca Mau,VN,2022-11-15 03:03:07,9.1769,105.15,86.68,66,93,14.72
851,Skagen,DK,2022-11-15 03:03:08,57.7209,10.5839,49.89,81,100,16.53
852,Kostomuksha,RU,2022-11-15 03:03:08,64.571,30.5767,32.63,98,100,5.93
853,Makokou,GA,2022-11-15 03:02:19,0.5738,12.8642,68.16,99,80,1.83
854,Santa Barbara,US,2022-11-15 03:00:11,34.7333,-120.0343,49.44,81,0,0.0
855,Redwater,US,2022-11-15 03:03:09,33.3582,-94.2544,41.29,90,99,4.54
856,Ust-Kuyga,RU,2022-11-15 03:03:09,70.0167,135.6,-16.4,98,100,7.2
857,Miyoshi,JP,2022-11-15 03:03:10,35.0833,137.0667,62.94,39,15,10.02
858,Santa Marta,CO,2022-11-15 03:02:34,11.2408,-74.199,80.89,79,23,4.0
859,Umm Bab,QA,2022-11-15 03:03:10,25.2142,50.8072,75.92,63,0,5.19
860,Valley Station,US,2022-11-15 03:03:10,38.1112,-85.8702,42.15,66,87,3.0
861,Port Lincoln,AU,2022-11-15 02:58:54,-34.7333,135.8667,56.53,58,93,12.86
862,Senanga,ZM,2022-11-15 03:03:11,-16.1167,23.2667,64.92,92,100,3.91
863,Nautla,MX,2022-11-15 03:03:12,20.2167,-96.7833,74.46,88,93,6.17
864,Nkoteng,CM,2022-11-15 03:03:12,4.5167,12.0333,69.26,93,98,0.56
865,Gabi,PH,2022-11-15 03:03:13,7.6215,126.092,88.5,63,86,3.4
866,Langenhagen,DE,2022-11-15 03:03:13,52.45,9.75,50.02,93,100,4.61
867,Iguape,BR,2022-11-15 03:03:13,-24.7081,-47.5553,72.0,91,32,5.99
868,Mosetse,BW,2022-11-15 03:03:14,-20.75,26.65,63.0,80,0,13.73
869,Shaunavon,CA,2022-11-15 03:04:14,49.6501,-108.4181,18.03,94,90,13.04
870,Portland,US,2022-11-15 03:02:36,45.5234,-122.6762,47.35,62,0,25.32
871,Lac Du Bonnet,CA,2022-11-15 03:04:15,50.2536,-96.0612,17.31,97,91,5.03
872,Gayny,RU,2022-11-15 03:04:15,60.3071,54.3241,12.22,85,100,9.4
873,Korla,CN,2022-11-15 03:04:15,41.7597,86.1469,35.94,51,9,7.25
874,Orange,US,2022-11-15 03:02:06,33.7,-117.7675,62.56,63,20,1.01
875,Balykshi,KZ,2022-11-15 03:04:16,47.0667,51.8667,30.2,69,75,15.66
876,Peniche,PT,2022-11-15 03:04:16,39.3558,-9.3811,63.1,91,100,19.26
877,Onega,RU,2022-11-15 03:04:17,63.9061,38.1404,32.47,99,100,2.89
878,Giyani,ZA,2022-11-15 03:04:17,-23.3025,30.7187,62.67,88,7,2.82
879,Roros,NO,2022-11-15 03:04:17,62.5747,11.3842,24.64,93,100,2.3
880,Lakeside,US,2022-11-15 03:04:18,30.13,-81.7682,69.94,82,100,9.22
881,Joensuu,FI,2022-11-15 03:04:18,62.6012,29.7632,32.49,100,100,5.75
882,Phalombe,MW,2022-11-15 03:04:19,-15.8064,35.6507,67.95,89,99,2.89
883,Kapoeta,SS,2022-11-15 03:04:19,4.7717,33.5903,75.06,69,75,3.78
884,Tirumullaivasal,IN,2022-11-15 03:04:20,11.2333,79.8333,79.95,78,100,6.98
885,Yaan,NG,2022-11-15 03:04:20,7.3833,8.5667,71.17,41,96,1.97
886,Kupang,ID,2022-11-15 03:04:20,-10.1667,123.5833,90.18,74,40,10.36
887,Byron Bay,AU,2022-11-15 03:04:21,-28.65,153.6167,86.7,55,1,11.52
888,Barabai,ID,2022-11-15 03:04:21,-2.5833,115.3833,81.41,83,100,1.59
